id,Gender,Age,City,Profession,CGPA,Sleep Duration,Dietary Habits,Degree,Work/Study Hours
10697,Female,29,Hyderabad,Student,8.91,'Less than 5 hours',Unhealthy,M.Ed,12
10698,Male,22,Ludhiana,Student,7.53,'Less than 5 hours',Healthy,MCA,7
10715,Male,30,Ludhiana,Student,6.37,'Less than 5 hours',Healthy,M.Pharm,12
10722,Female,27,Indore,Student,6.82,'7-8 hours',Unhealthy,BA,5
10731,Female,24,Kalyan,Student,6.89,'7-8 hours',Moderate,MSc,3
10732,Female,31,Ahmedabad,Student,8.04,'Less than 5 hours',Unhealthy,MBA,7
10737,Female,28,Mumbai,Student,8.55,'5-6 hours',Unhealthy,BHM,11
10739,Female,24,Visakhapatnam,Student,9.74,'Less than 5 hours',Unhealthy,B.Arch,11
10741,Female,23,Pune,Student,9.21,'7-8 hours',Healthy,MBA,8
10742,Male,34,Ludhiana,Student,7.61,'7-8 hours',Healthy,LLB,7
10743,Male,21,Thane,Student,9.39,'5-6 hours',Healthy,B.Com,11
10749,Male,29,Jaipur,Student,9.84,'Less than 5 hours',Healthy,BHM,5
10751,Female,22,Kalyan,Student,8.39,'7-8 hours',Unhealthy,BBA,0
10754,Female,18,Rajkot,Student,7.88,'Less than 5 hours',Moderate,'Class 12',2
10757,Male,18,Chennai,Student,5.57,'7-8 hours',Unhealthy,'Class 12',10
10758,Female,18,Varanasi,Student,6.16,'5-6 hours',Unhealthy,'Class 12',1
10759,Male,24,Hyderabad,Student,9.93,'More than 8 hours',Unhealthy,M.Pharm,11
10760,Male,31,Varanasi,Student,7.48,'More than 8 hours',Healthy,M.Com,0
10771,Male,23,Surat,Student,8.74,'7-8 hours',Moderate,B.Com,12
10775,Female,29,Nashik,Student,9.31,'7-8 hours',Moderate,B.Pharm,0
10776,Male,33,Nagpur,Student,8.91,'Less than 5 hours',Unhealthy,BHM,7
10778,Female,20,Pune,Student,7.8,'5-6 hours',Moderate,'Class 12',10
10779,Male,29,Rajkot,Student,9.7,'5-6 hours',Moderate,B.Pharm,10
10780,Male,23,Kolkata,Student,9.96,'More than 8 hours',Moderate,B.Com,0
10783,Male,31,Nagpur,Student,8.24,'5-6 hours',Unhealthy,M.Tech,3
10786,Female,19,Indore,Student,8.96,'Less than 5 hours',Unhealthy,'Class 12',9
10787,Female,33,Vasai-Virar,Student,5.52,'Less than 5 hours',Healthy,M.Ed,11
10790,Male,34,Thane,Student,5.32,'More than 8 hours',Healthy,MBA,12
10791,Male,25,Lucknow,Student,9.37,'5-6 hours',Unhealthy,B.Ed,9
10795,Male,18,Kolkata,Student,6.47,'7-8 hours',Unhealthy,'Class 12',6
10798,Male,21,Agra,Student,9.79,'Less than 5 hours',Unhealthy,B.Com,11
10800,Female,23,Meerut,Student,8.17,'Less than 5 hours',Healthy,B.Com,0
10801,Male,28,Kalyan,Student,6.27,'Less than 5 hours',Moderate,M.Pharm,9
10802,Male,28,Chennai,Student,9.63,'7-8 hours',Unhealthy,B.Com,9
10803,Male,30,Ahmedabad,Student,6.21,'Less than 5 hours',Unhealthy,B.Arch,4
10805,Male,24,Vasai-Virar,Student,5.48,'Less than 5 hours',Healthy,B.Arch,8
10813,Male,27,Thane,Student,9.34,'Less than 5 hours',Healthy,B.Ed,11
10820,Male,32,Patna,Student,9.95,'5-6 hours',Unhealthy,M.Com,10
10828,Female,32,Bangalore,Student,5.88,'Less than 5 hours',Moderate,PhD,0
10831,Female,28,Srinagar,Student,9.21,'Less than 5 hours',Moderate,BSc,6
10835,Male,29,Bangalore,Student,6.35,'Less than 5 hours',Moderate,B.Ed,7
10840,Female,19,Srinagar,Student,5.12,'7-8 hours',Moderate,'Class 12',6
10844,Female,29,Surat,Student,6.28,'5-6 hours',Healthy,M.Tech,10
10854,Female,21,Ludhiana,Student,8.74,'5-6 hours',Healthy,BCA,8
10858,Male,34,Agra,Student,9.6,'Less than 5 hours',Healthy,MA,9
10864,Male,20,Chennai,Student,8.59,'More than 8 hours',Unhealthy,'Class 12',5
10869,Female,23,Faridabad,Student,6.25,'Less than 5 hours',Healthy,LLM,8
10872,Male,25,Visakhapatnam,Student,8.74,'7-8 hours',Unhealthy,B.Pharm,12
10880,Female,22,Kalyan,Student,6.82,'Less than 5 hours',Moderate,BBA,2
10893,Male,29,Jaipur,Student,5.74,'Less than 5 hours',Unhealthy,B.Tech,11
10898,Male,22,Patna,Student,5.74,'7-8 hours',Moderate,BHM,3
10901,Male,21,Pune,Student,8.95,'More than 8 hours',Healthy,MCA,11
10903,Male,21,Hyderabad,Student,6.35,'More than 8 hours',Healthy,B.Ed,2
10904,Male,19,Kalyan,Student,6.38,'7-8 hours',Moderate,'Class 12',1
10908,Female,25,Vadodara,Student,9.63,'More than 8 hours',Moderate,B.Arch,6
10910,Male,31,Varanasi,Student,7.51,'5-6 hours',Unhealthy,MD,5
10913,Male,25,Delhi,Student,7.8,'5-6 hours',Unhealthy,LLM,10
10916,Female,33,Mumbai,Student,7.04,'More than 8 hours',Moderate,B.Com,5
10921,Male,24,Pune,Student,6.99,'7-8 hours',Healthy,B.Tech,5
10924,Male,23,Kolkata,Student,9.41,'5-6 hours',Moderate,BHM,0
10925,Female,24,Lucknow,Student,5.57,'More than 8 hours',Unhealthy,B.Ed,6
10926,Female,28,Vasai-Virar,Student,7.85,'5-6 hours',Moderate,B.Com,8
10931,Male,20,Visakhapatnam,Student,9.56,'7-8 hours',Healthy,'Class 12',5
10938,Male,25,Thane,Student,7.1,'5-6 hours',Unhealthy,B.Com,11
10940,Female,20,Bangalore,Student,7,'5-6 hours',Healthy,'Class 12',12
10952,Male,31,Thane,Student,7.03,'5-6 hours',Unhealthy,BE,3
10956,Male,34,Vadodara,Student,9.05,'More than 8 hours',Unhealthy,BHM,8
10963,Male,32,Hyderabad,Student,6.89,'Less than 5 hours',Moderate,M.Tech,3
10968,Female,27,Vadodara,Student,5.16,'5-6 hours',Healthy,B.Ed,7
10975,Male,31,Nagpur,Student,5.76,'Less than 5 hours',Unhealthy,B.Com,9
10978,Male,33,Kalyan,Student,9.71,'7-8 hours',Moderate,M.Tech,10
10988,Male,19,Ahmedabad,Student,8.04,'5-6 hours',Unhealthy,'Class 12',10
10989,Female,28,Ludhiana,Student,8.44,'5-6 hours',Moderate,BA,2
11003,Male,24,Ahmedabad,Student,9.21,'5-6 hours',Moderate,B.Ed,10
11004,Male,25,Pune,Student,5.16,'Less than 5 hours',Unhealthy,B.Com,11
11007,Male,25,Surat,Student,7.28,'5-6 hours',Unhealthy,BHM,10
11018,Female,29,Indore,Student,8.69,'7-8 hours',Healthy,MCA,11
11021,Male,30,Meerut,Student,9.21,'Less than 5 hours',Unhealthy,B.Tech,10
11026,Male,24,Ludhiana,Student,6.02,'5-6 hours',Moderate,B.Arch,6
11028,Female,23,Vasai-Virar,Student,9.21,'7-8 hours',Unhealthy,B.Tech,8
11035,Male,22,Bhopal,Student,8.24,'7-8 hours',Moderate,B.Tech,11
11043,Male,28,Visakhapatnam,Student,9.21,'7-8 hours',Moderate,BHM,11
11046,Female,21,Bangalore,Student,9.63,'7-8 hours',Moderate,B.Com,4
11047,Female,25,Vasai-Virar,Student,7.47,'More than 8 hours',Unhealthy,B.Tech,8
11048,Male,33,Kalyan,Student,5.77,'7-8 hours',Moderate,MSc,6
11054,Female,19,Ludhiana,Student,8.93,'More than 8 hours',Healthy,'Class 12',5
11055,Female,18,Thane,Student,9.88,'More than 8 hours',Unhealthy,'Class 12',8
11056,Male,25,Hyderabad,Student,9.41,'More than 8 hours',Unhealthy,MA,11
11057,Male,32,Pune,Student,8.58,'Less than 5 hours',Healthy,B.Pharm,9
11058,Female,24,Pune,Student,6.86,'5-6 hours',Moderate,B.Arch,0
11078,Male,31,Hyderabad,Student,5.1,'7-8 hours',Unhealthy,M.Ed,11
11085,Female,31,Meerut,Student,5.66,'More than 8 hours',Moderate,'Class 12',10
11090,Male,30,Ludhiana,Student,7.8,'7-8 hours',Moderate,LLB,4
11092,Male,27,Nashik,Student,8.95,'7-8 hours',Moderate,BSc,10
11094,Female,21,Kalyan,Student,7.82,'Less than 5 hours',Healthy,BSc,12
11095,Female,18,Srinagar,Student,6.17,'More than 8 hours',Moderate,'Class 12',6
11102,Female,23,Kalyan,Student,9.39,'5-6 hours',Unhealthy,BSc,12
11105,Male,31,Kolkata,Student,9.24,'5-6 hours',Unhealthy,LLB,6
11107,Male,25,Lucknow,Student,9.56,'7-8 hours',Healthy,PhD,9
11108,Male,21,Rajkot,Student,6.65,'Less than 5 hours',Unhealthy,B.Arch,3
11116,Male,31,Ludhiana,Student,9.88,'Less than 5 hours',Unhealthy,M.Tech,12
11132,Male,29,Indore,Student,7.3,'Less than 5 hours',Moderate,BCA,0
11141,Male,30,Kalyan,Student,7.1,'Less than 5 hours',Healthy,B.Ed,12
11145,Male,23,Bhopal,Student,6.99,'Less than 5 hours',Unhealthy,B.Ed,6
11146,Female,28,Jaipur,Student,8.04,'5-6 hours',Moderate,MCA,11
11153,Female,18,Bangalore,Student,5.89,'More than 8 hours',Healthy,'Class 12',4
11165,Male,25,Patna,Student,8.07,'5-6 hours',Unhealthy,B.Ed,12
11167,Female,18,Vasai-Virar,Student,8.64,'Less than 5 hours',Healthy,'Class 12',7
11173,Female,21,Ludhiana,Student,7.21,'More than 8 hours',Healthy,B.Arch,8
11175,Male,33,Indore,Student,5.42,'7-8 hours',Healthy,MHM,12
11176,Male,28,Indore,Student,5.71,'7-8 hours',Moderate,'Class 12',6
11181,Female,28,Nagpur,Student,8.91,'Less than 5 hours',Moderate,MA,1
11186,Male,28,Ludhiana,Student,9.79,'Less than 5 hours',Healthy,MBA,11
11191,Female,21,Thane,Student,7.06,'Less than 5 hours',Unhealthy,LLB,11
11194,Male,27,Chennai,Student,6.78,'Less than 5 hours',Healthy,MSc,5
11197,Female,24,Kalyan,Student,5.82,'7-8 hours',Unhealthy,MSc,12
11199,Female,23,Kalyan,Student,5.32,'Less than 5 hours',Healthy,BSc,3
11223,Female,20,Varanasi,Student,9.96,'7-8 hours',Moderate,'Class 12',4
11224,Female,30,Nagpur,Student,7.92,'5-6 hours',Moderate,BHM,10
11226,Male,25,Bangalore,Student,9.34,'Less than 5 hours',Moderate,MSc,10
11227,Male,32,Thane,Student,9.06,'Less than 5 hours',Moderate,M.Tech,4
11228,Female,28,Mumbai,Student,8.95,'7-8 hours',Moderate,B.Arch,0
11233,Male,28,Varanasi,Student,9.96,'7-8 hours',Healthy,B.Com,10
11253,Female,18,Ludhiana,Student,5.12,'More than 8 hours',Healthy,'Class 12',11
11255,Male,28,Bhopal,Student,5.76,'7-8 hours',Moderate,B.Ed,1
11261,Female,28,Ahmedabad,Student,7.09,'7-8 hours',Healthy,B.Ed,5
11262,Female,26,Faridabad,Student,9.96,'More than 8 hours',Moderate,MBA,9
11272,Female,20,Ahmedabad,Student,9.49,'Less than 5 hours',Unhealthy,'Class 12',5
11280,Female,20,Nagpur,Student,6.17,'7-8 hours',Healthy,'Class 12',4
11287,Male,25,Lucknow,Student,5.88,'5-6 hours',Moderate,BBA,10
11293,Male,24,Srinagar,Student,7.3,'More than 8 hours',Healthy,M.Pharm,3
11294,Female,29,Patna,Student,8.95,'Less than 5 hours',Moderate,B.Tech,11
11295,Female,23,Chennai,Student,9.41,'7-8 hours',Moderate,B.Tech,11
11297,Male,30,Mumbai,Student,7.09,'5-6 hours',Moderate,M.Pharm,10
11304,Female,18,Rajkot,Student,9.39,'7-8 hours',Unhealthy,'Class 12',7
11308,Female,19,Bhopal,Student,9.11,'More than 8 hours',Moderate,'Class 12',5
11309,Male,32,Ludhiana,Student,6.79,'7-8 hours',Moderate,B.Tech,8
11313,Male,23,Indore,Student,7.48,'Less than 5 hours',Moderate,B.Com,11
11317,Male,20,Faridabad,Student,7.91,'Less than 5 hours',Unhealthy,'Class 12',6
11325,Female,27,Visakhapatnam,Student,7.94,'7-8 hours',Moderate,MSc,7
11334,Male,31,Kalyan,Student,9.56,'Less than 5 hours',Unhealthy,LLB,11
11336,Female,19,Srinagar,Student,9.91,'7-8 hours',Unhealthy,'Class 12',10
11351,Male,29,Hyderabad,Student,8.04,'5-6 hours',Unhealthy,MD,11
11363,Female,28,Rajkot,Student,9.24,'7-8 hours',Moderate,LLM,5
11369,Female,22,Thane,Student,8.95,'More than 8 hours',Unhealthy,MCA,11
11374,Male,21,Bhopal,Student,7.87,'7-8 hours',Unhealthy,'Class 12',8
11382,Female,25,Rajkot,Student,6.23,'7-8 hours',Unhealthy,M.Pharm,8
11387,Male,33,Srinagar,Student,7.74,'5-6 hours',Moderate,'Class 12',5
11406,Female,27,Srinagar,Student,5.83,'Less than 5 hours',Unhealthy,BA,7
11407,Male,31,Delhi,Student,5.32,'5-6 hours',Unhealthy,B.Ed,10
11408,Male,31,Agra,Student,9.02,'5-6 hours',Moderate,M.Com,7
11409,Female,33,Delhi,Student,8.59,'5-6 hours',Unhealthy,B.Ed,7
11417,Male,28,Thane,Student,5.7,'7-8 hours',Unhealthy,BCA,1
11429,Male,27,Surat,Student,9.86,'More than 8 hours',Unhealthy,BBA,9
11431,Female,27,Varanasi,Student,9.44,'5-6 hours',Moderate,B.Ed,10
11432,Male,23,Ghaziabad,Student,7.09,'7-8 hours',Moderate,M.Tech,7
11438,Male,29,Visakhapatnam,Student,8.95,'More than 8 hours',Healthy,M.Com,4
11452,Female,19,Hyderabad,Student,6.21,'7-8 hours',Moderate,'Class 12',2
11454,Female,25,Surat,Student,7.64,'7-8 hours',Unhealthy,LLB,9
11461,Female,21,Chennai,Student,8.53,'Less than 5 hours',Healthy,B.Com,12
11466,Female,30,Rajkot,Student,6.1,'Less than 5 hours',Unhealthy,LLB,10
11468,Male,28,Delhi,Student,5.39,'5-6 hours',Healthy,B.Pharm,6
11470,Female,28,Ahmedabad,'Digital Marketer',9.72,'More than 8 hours',Healthy,MA,10
11473,Male,27,Srinagar,Student,7.07,'5-6 hours',Healthy,LLB,4
11480,Male,31,Ahmedabad,Student,8.64,'More than 8 hours',Unhealthy,M.Com,3
11488,Male,21,Jaipur,Student,6.99,'Less than 5 hours',Healthy,MCA,8
11495,Male,32,Pune,Student,7.88,'5-6 hours',Unhealthy,M.Pharm,9
11499,Female,23,Kanpur,Student,8.04,'7-8 hours',Moderate,B.Com,10
11504,Male,27,Meerut,Student,5.57,'7-8 hours',Unhealthy,B.Tech,9
11515,Male,21,Nagpur,Student,5.7,'5-6 hours',Moderate,M.Ed,9
11519,Male,18,Vasai-Virar,Student,7.25,'Less than 5 hours',Moderate,'Class 12',12
11527,Female,21,Vasai-Virar,Student,6.41,'7-8 hours',Unhealthy,BHM,2
11528,Male,32,Hyderabad,Student,8.39,'Less than 5 hours',Moderate,B.Com,8
11533,Male,20,Ludhiana,Student,5.76,'Less than 5 hours',Unhealthy,'Class 12',7
11540,Male,24,Hyderabad,Student,6.82,'Less than 5 hours',Moderate,'Class 12',12
11542,Male,24,Bhopal,Student,6.1,'5-6 hours',Moderate,MA,8
11548,Male,27,Thane,Student,9.6,'5-6 hours',Moderate,'Class 12',0
11552,Male,23,Bhopal,Student,9.93,'5-6 hours',Healthy,B.Tech,11
11559,Male,28,Kanpur,Student,6.78,'Less than 5 hours',Healthy,MCA,11
11568,Male,23,Bhopal,Student,9.86,'7-8 hours',Healthy,MSc,7
11571,Male,20,Bangalore,Student,8.96,'5-6 hours',Healthy,'Class 12',12
11574,Male,24,Nashik,Student,6.21,'More than 8 hours',Healthy,MBBS,5
11575,Male,21,Hyderabad,Student,8.09,'7-8 hours',Unhealthy,M.Tech,2
11587,Male,30,Rajkot,Student,9.88,'7-8 hours',Moderate,MA,12
11592,Female,32,Vadodara,Student,5.64,'Less than 5 hours',Moderate,BBA,9
11598,Male,19,Kolkata,Student,6.38,'More than 8 hours',Moderate,'Class 12',10
11609,Male,29,Bhopal,Student,9.5,'Less than 5 hours',Unhealthy,LLB,12
11619,Male,21,Varanasi,Student,7.32,'More than 8 hours',Healthy,BSc,7
11621,Male,25,Thane,Student,8.58,'7-8 hours',Moderate,BHM,6
11629,Male,18,Ghaziabad,Student,7.8,'Less than 5 hours',Unhealthy,'Class 12',6
11630,Male,20,Pune,Student,8.56,'More than 8 hours',Moderate,'Class 12',4
11646,Male,21,Patna,Student,8.38,'Less than 5 hours',Moderate,M.Com,11
11655,Female,31,Kolkata,Student,5.64,'7-8 hours',Unhealthy,BCA,8
11662,Female,32,Thane,Student,9.96,'5-6 hours',Unhealthy,B.Arch,4
11667,Female,26,Agra,Student,6.69,'More than 8 hours',Moderate,BCA,9
11668,Female,33,Jaipur,Student,8.25,'Less than 5 hours',Unhealthy,B.Arch,12
11669,Male,26,Vasai-Virar,Student,5.38,'7-8 hours',Unhealthy,MD,12
11676,Female,25,Delhi,Student,8.25,'5-6 hours',Healthy,LLM,12
11686,Male,28,Delhi,Student,8.88,'5-6 hours',Unhealthy,BA,9
11693,Male,26,Lucknow,Student,8.44,'Less than 5 hours',Moderate,B.Ed,6
11694,Male,29,Pune,Student,9.71,'7-8 hours',Moderate,MD,10
11698,Female,19,Mumbai,Student,8.58,'Less than 5 hours',Healthy,'Class 12',4
11700,Female,28,Bhopal,Student,7.25,'More than 8 hours',Moderate,B.Ed,0
11704,Female,29,Ludhiana,Student,9.42,'5-6 hours',Unhealthy,'Class 12',0
11711,Male,20,Mumbai,Student,8.69,'7-8 hours',Unhealthy,'Class 12',1
11716,Male,32,Patna,Student,8.04,'More than 8 hours',Unhealthy,B.Ed,3
11717,Male,24,Delhi,Student,6.1,'Less than 5 hours',Unhealthy,B.Tech,10
11720,Male,31,Kalyan,Student,7.77,'More than 8 hours',Moderate,BA,9
11727,Female,29,Ghaziabad,Student,9.41,'More than 8 hours',Healthy,M.Com,4
11731,Male,22,Patna,Student,5.64,'7-8 hours',Unhealthy,BCA,7
11742,Female,34,Kalyan,Student,5.48,'5-6 hours',Moderate,MBA,11
11758,Male,28,Ghaziabad,Student,7.88,'7-8 hours',Unhealthy,BA,12
11763,Male,29,Ahmedabad,Student,8.04,'Less than 5 hours',Moderate,M.Ed,7
11765,Female,23,Meerut,Student,5.68,'Less than 5 hours',Healthy,B.Arch,12
11766,Female,24,Rajkot,Student,8.47,'7-8 hours',Unhealthy,BBA,0
11769,Female,31,Bangalore,Student,8.46,'More than 8 hours',Unhealthy,BHM,0
11780,Female,21,Srinagar,Student,6.21,'7-8 hours',Unhealthy,MCA,7
11782,Female,24,Vadodara,Student,7.04,'More than 8 hours',Healthy,BE,12
11783,Female,27,Lucknow,Student,9.79,'7-8 hours',Moderate,B.Com,4
11785,Male,21,Meerut,Student,6.02,'More than 8 hours',Unhealthy,BBA,10
11793,Male,32,Hyderabad,Student,8.5,'7-8 hours',Unhealthy,MD,12
11796,Male,34,Ludhiana,Student,6.17,'5-6 hours',Unhealthy,B.Com,10
11798,Male,18,Thane,Student,5.71,'More than 8 hours',Moderate,'Class 12',12
11801,Female,33,Pune,Student,6.83,'Less than 5 hours',Moderate,B.Ed,5
11802,Female,22,Surat,Student,8.91,'5-6 hours',Moderate,MBA,10
11811,Female,19,Bhopal,Student,8.96,'7-8 hours',Unhealthy,'Class 12',8
11812,Male,20,Ahmedabad,Student,7.52,'5-6 hours',Healthy,'Class 12',11
11814,Male,29,Nagpur,Student,9.96,'7-8 hours',Moderate,B.Pharm,4
11816,Female,33,Kanpur,Student,6.56,'More than 8 hours',Unhealthy,B.Com,0
11821,Female,29,Bangalore,Student,7.26,'Less than 5 hours',Unhealthy,MHM,10
11822,Male,21,Chennai,Student,6.02,'7-8 hours',Moderate,'Class 12',5
11824,Male,27,Vadodara,Student,9.67,'5-6 hours',Moderate,B.Ed,9
11826,Male,32,Ahmedabad,Student,9.39,'More than 8 hours',Unhealthy,B.Arch,4
11827,Male,20,Surat,Student,5.12,'More than 8 hours',Healthy,'Class 12',6
11835,Male,30,Kalyan,Student,8.73,'More than 8 hours',Unhealthy,M.Tech,7
11842,Male,18,Nashik,Student,8.42,'5-6 hours',Unhealthy,'Class 12',10
11846,Female,23,Faridabad,Student,9.96,'7-8 hours',Unhealthy,B.Com,4
11853,Male,25,Lucknow,Student,7.25,'5-6 hours',Healthy,'Class 12',12
11863,Male,25,Meerut,Student,9.44,'Less than 5 hours',Healthy,B.Ed,9
11867,Male,21,Nagpur,Student,8.04,'7-8 hours',Unhealthy,BCA,10
11869,Female,29,Vasai-Virar,Student,5.25,'5-6 hours',Moderate,B.Ed,10
11881,Female,20,Bhopal,Student,9.41,'Less than 5 hours',Healthy,'Class 12',3
11883,Male,24,Hyderabad,Student,9.24,'7-8 hours',Unhealthy,BHM,9
11885,Female,28,Lucknow,Student,9.96,'7-8 hours',Unhealthy,BCA,0
11895,Female,18,Vadodara,Student,5.37,'Less than 5 hours',Moderate,'Class 12',9
11902,Male,32,Surat,Student,9.72,'More than 8 hours',Moderate,B.Tech,6
11909,Female,33,Pune,Student,5.67,'7-8 hours',Unhealthy,M.Tech,6
11925,Female,19,Chennai,Student,8.98,'Less than 5 hours',Moderate,'Class 12',1
11926,Male,29,Indore,Student,9.05,'7-8 hours',Moderate,LLM,8
11935,Female,30,Meerut,Student,9.93,'7-8 hours',Moderate,MHM,12
11936,Male,19,Mumbai,Student,9.39,'Less than 5 hours',Unhealthy,'Class 12',12
11949,Female,34,Thane,Student,5.37,'Less than 5 hours',Unhealthy,MCA,6
11953,Male,25,Srinagar,Student,6.27,'Less than 5 hours',Moderate,M.Pharm,8
11959,Female,18,Kalyan,Student,5.7,'Less than 5 hours',Unhealthy,'Class 12',7
11963,Male,28,Srinagar,Student,9.87,'5-6 hours',Unhealthy,B.Ed,0
11969,Female,24,Chennai,Student,5.81,'Less than 5 hours',Moderate,BE,11
11974,Female,18,Vasai-Virar,Student,9.88,'7-8 hours',Unhealthy,'Class 12',7
11984,Male,23,Thane,Student,9.04,'7-8 hours',Moderate,B.Com,11
11990,Male,23,Nagpur,Student,9.66,'7-8 hours',Unhealthy,MSc,8
11995,Male,21,Patna,Student,8.17,'5-6 hours',Unhealthy,B.Pharm,8
11997,Male,28,Ludhiana,Student,9.37,'Less than 5 hours',Unhealthy,B.Com,11
12005,Female,32,Kalyan,Student,7.64,'5-6 hours',Unhealthy,MBA,12
12012,Female,28,Kalyan,Student,8.62,'More than 8 hours',Healthy,MBBS,4
12016,Male,34,Thane,Student,9.44,'7-8 hours',Unhealthy,M.Tech,1
12017,Male,25,Ahmedabad,Student,6.16,'More than 8 hours',Healthy,M.Com,8
12020,Female,26,Rajkot,Student,5.51,'Less than 5 hours',Moderate,BCA,10
12033,Male,21,Bangalore,Student,9.89,'More than 8 hours',Unhealthy,MSc,4
12035,Female,24,Jaipur,Student,9.44,'More than 8 hours',Unhealthy,BCA,3
12038,Female,30,Srinagar,Student,5.74,'More than 8 hours',Healthy,B.Arch,7
12046,Male,28,Rajkot,Student,5.57,'Less than 5 hours',Unhealthy,B.Arch,11
12052,Female,22,Ludhiana,Student,9.94,'5-6 hours',Moderate,BCA,0
12053,Female,33,Ghaziabad,Student,9.89,'Less than 5 hours',Unhealthy,BSc,11
12055,Female,27,Hyderabad,Student,9.11,'7-8 hours',Moderate,M.Pharm,12
12056,Female,29,Lucknow,Student,9.71,'7-8 hours',Healthy,MBBS,5
12069,Female,25,Surat,Student,9.96,'Less than 5 hours',Moderate,B.Ed,10
12070,Female,28,Thane,Student,8.17,'Less than 5 hours',Healthy,BE,7
12071,Male,19,Ahmedabad,Student,9.44,'Less than 5 hours',Moderate,'Class 12',12
12072,Female,28,Surat,Student,8.24,'More than 8 hours',Moderate,LLM,6
12077,Female,32,Kanpur,Student,9.96,'More than 8 hours',Unhealthy,MBBS,11
12081,Male,31,Vasai-Virar,Student,9.44,'5-6 hours',Unhealthy,M.Tech,6
12084,Male,25,Kalyan,Student,9.96,'7-8 hours',Unhealthy,B.Ed,1
12091,Female,22,Srinagar,Student,8.59,'More than 8 hours',Healthy,B.Tech,12
12096,Male,24,Kolkata,Student,6.63,'More than 8 hours',Unhealthy,MSc,8
12099,Female,34,Ahmedabad,Student,5.58,'More than 8 hours',Moderate,B.Tech,12
12102,Male,19,Lucknow,Student,9.67,'7-8 hours',Moderate,'Class 12',0
12112,Female,19,Pune,Student,5.85,'7-8 hours',Moderate,'Class 12',9
12119,Female,21,Ghaziabad,Student,7.25,'Less than 5 hours',Moderate,B.Arch,1
12122,Male,34,Vasai-Virar,Student,9.4,'7-8 hours',Healthy,M.Ed,8
12126,Female,27,Vasai-Virar,Student,8.95,'7-8 hours',Unhealthy,M.Tech,3
12127,Male,27,Hyderabad,Student,9.06,'5-6 hours',Unhealthy,MD,7
12129,Female,24,Nashik,Student,8.62,'7-8 hours',Unhealthy,BSc,0
12133,Female,23,Kolkata,Student,7.77,'7-8 hours',Healthy,BE,4
12154,Male,34,Meerut,Student,7.1,'5-6 hours',Moderate,'Class 12',12
12156,Female,33,Meerut,Student,8.35,'More than 8 hours',Moderate,BHM,10
12158,Male,27,Kolkata,Student,9.41,'7-8 hours',Unhealthy,LLB,12
12160,Female,23,Jaipur,Student,9.93,'Less than 5 hours',Moderate,B.Ed,10
12170,Male,33,Srinagar,Student,6.23,'7-8 hours',Unhealthy,LLB,3
12172,Male,19,Ludhiana,Student,9.95,'More than 8 hours',Moderate,'Class 12',12
12175,Female,23,Vasai-Virar,Student,7.48,'Less than 5 hours',Moderate,MSc,11
12177,Female,33,Hyderabad,Student,5.58,'7-8 hours',Unhealthy,MSc,12
12183,Male,28,Vadodara,Student,9.84,'Less than 5 hours',Moderate,MBA,2
12185,Female,25,Srinagar,Student,6.28,'More than 8 hours',Unhealthy,BCA,0
12195,Male,24,Agra,Student,9.01,'7-8 hours',Healthy,B.Pharm,1
12201,Male,29,Ludhiana,Student,8.04,'7-8 hours',Unhealthy,LLB,11
12202,Male,20,Bangalore,Student,8.58,'5-6 hours',Unhealthy,'Class 12',3
12204,Male,34,Varanasi,Student,7.53,'5-6 hours',Unhealthy,B.Ed,6
12222,Female,26,Delhi,Student,5.51,'7-8 hours',Moderate,BE,10
12223,Male,30,Vasai-Virar,Student,9.69,'Less than 5 hours',Unhealthy,M.Pharm,6
12226,Female,33,Srinagar,Student,5.76,'Less than 5 hours',Moderate,BE,9
12230,Female,19,Kanpur,Student,7.8,'Less than 5 hours',Unhealthy,'Class 12',8
12231,Male,34,Meerut,Student,8.81,'More than 8 hours',Unhealthy,BBA,5
12237,Male,20,Vasai-Virar,Student,5.74,'More than 8 hours',Unhealthy,'Class 12',10
12238,Female,29,Agra,Student,5.08,'More than 8 hours',Unhealthy,B.Arch,4
12241,Male,18,Ahmedabad,Student,5.66,'More than 8 hours',Moderate,'Class 12',7
