User ID,Age,Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Workout Intensity,Sleep Hours,Body Fat (%)
2468,59,Strength,35,812,120,High,6,28.5
2469,25,Strength,96,936,138,High,7.6,28.5
2470,51,Running,53,155,158,Medium,6,28.5
2471,42,Yoga,83,720,118,Low,5.1,28.5
2472,41,Strength,82,533,176,High,5.5,28.5
2473,22,Cardio,75,155,105,Low,5.4,28.5
2474,55,Running,110,176,152,Low,7.5,28.5
2475,28,Strength,54,721,176,Low,10,28.5
2476,44,Cycling,103,183,154,High,9.5,28.5
2477,51,Running,63,840,114,Medium,7.9,28.5
2478,53,Strength,58,157,85,Medium,9,28.5
2479,38,HIIT,73,488,169,High,4.3,28.5
2480,34,HIIT,101,909,85,Medium,4.3,28.5
2481,46,Cycling,34,964,135,Medium,8.6,28.5
2482,57,Cycling,38,550,174,Medium,8,28.5
2483,37,Cycling,13,622,160,Low,4.1,28.5
2484,24,Cardio,86,842,133,High,7,28.5
2485,51,Cardio,68,626,112,Medium,8.9,28.5
2486,30,Cardio,97,806,145,Medium,6.6,28.5
2487,56,Cycling,74,968,88,High,7,28.5
2488,42,Yoga,19,453,158,High,4.6,28.5
2489,26,HIIT,23,258,136,Medium,8.4,28.5
2490,31,Cycling,48,294,140,Low,6.6,28.5
2491,31,HIIT,20,791,175,Low,9.6,28.5
2492,27,HIIT,23,449,157,Low,9.8,28.5
2493,30,Cardio,108,215,139,Low,9.3,28.5
2494,55,Strength,111,406,138,High,8.8,28.5
2495,41,Strength,94,608,106,Medium,7.6,28.5
2496,21,Cardio,16,369,161,Medium,9.3,28.5
2497,30,Cycling,26,869,89,Medium,4.7,28.5
2498,28,HIIT,37,457,178,Low,5,28.5
2499,53,Strength,93,902,129,Low,8.7,28.5
2500,57,Cardio,111,783,165,Medium,8.8,28.5
2501,36,Running,71,589,93,Low,7.8,28.5
2502,38,Running,116,613,179,Medium,4.9,28.5
2503,55,HIIT,119,377,175,High,5.9,28.5
2504,53,Cardio,42,155,143,Low,4.8,28.5
2505,43,Strength,109,607,132,Low,7,28.5
2506,44,Strength,44,927,175,Medium,6.5,28.5
2507,54,Running,71,899,85,High,4.1,28.5
2508,39,Cardio,70,676,84,Low,7.7,28.5
2509,28,HIIT,36,340,104,High,5.1,28.5
2510,50,Cardio,45,854,160,Low,6.7,28.5
2511,37,HIIT,119,690,138,Medium,5.3,28.5
2512,32,Running,12,745,121,Low,6.5,28.5
2513,24,Running,61,348,135,Low,6.8,28.5
2514,46,Strength,15,301,115,High,7.6,28.5
2515,32,Cardio,119,860,118,Low,9.3,28.5
2516,39,Strength,110,107,163,Medium,8.6,28.5
2517,37,Cycling,54,762,148,High,4.2,28.5
2518,57,Running,116,498,176,Low,7.1,28.5
2519,58,Cardio,52,360,107,High,9.9,28.5
2520,32,Yoga,105,536,82,Medium,7.3,28.5
2521,56,Strength,43,809,131,Low,4.6,28.5
2522,27,Cycling,47,898,132,Medium,8.3,28.5
2523,27,Strength,83,941,140,High,5.2,28.5
2524,39,Strength,76,304,159,Low,4.1,28.5
2525,21,HIIT,53,618,134,High,8.7,28.5
2526,41,Running,91,748,114,Medium,9.9,28.5
2527,46,Running,114,270,158,Medium,5.7,28.5
2528,20,Strength,98,553,127,Low,8.8,28.5
2529,24,Strength,115,752,88,High,9.7,28.5
2530,34,Cycling,18,856,87,High,7.6,28.5
2531,25,Cardio,107,484,115,High,7.8,28.5
2532,22,Yoga,92,626,90,Low,4.2,28.5
2533,39,Cardio,58,933,109,Medium,4.7,28.5
2534,39,HIIT,41,129,132,Low,4.9,28.5
2535,23,Yoga,59,401,127,Low,7.4,28.5
2536,19,Cycling,97,209,150,High,6.8,28.5
2537,54,Yoga,88,997,177,High,7.3,28.5
2538,19,HIIT,45,922,145,High,5.4,28.5
2539,24,Cycling,95,487,161,Low,8.2,28.5
2540,22,Strength,20,555,161,High,9.9,28.5
2541,59,Yoga,90,933,143,Medium,8.7,28.5
2542,26,Strength,63,382,113,Medium,6,28.5
2543,52,Yoga,38,955,121,Medium,9,28.5
2544,55,Cardio,40,829,105,Low,8.4,28.5
2545,19,HIIT,102,130,132,High,4.3,28.5
2546,28,Strength,35,576,132,Medium,4.5,28.5
2547,48,HIIT,115,375,120,Medium,6.9,28.5
2548,56,Strength,87,602,145,Medium,5.4,28.5
2549,30,Yoga,82,469,151,Low,4.4,28.5
2550,51,Strength,37,843,109,Low,8.3,28.5
2551,28,Strength,72,387,114,Medium,6,28.5
2552,49,HIIT,87,521,106,Medium,9.3,28.5
2553,33,HIIT,98,609,144,High,5.6,28.5
2554,50,Running,89,878,88,Low,8.9,28.5
2555,50,Cycling,119,764,172,Medium,8.9,28.5
2556,21,Cycling,34,962,142,Low,9,28.5
2557,44,Cycling,67,191,105,Low,5,28.5
2558,18,Yoga,31,429,81,High,7.3,28.5
2559,22,Running,25,868,126,Low,6.9,28.5
2560,44,Cardio,61,659,81,Low,9.8,28.5
2561,31,Cycling,80,616,128,Medium,7.5,28.5
2562,42,Yoga,38,857,119,Medium,6.6,28.5
2563,22,Running,100,546,107,High,5.7,28.5
2564,51,Yoga,87,504,166,Low,7,28.5
2565,18,HIIT,71,290,95,Low,7.5,28.5
2566,43,Yoga,16,962,141,Medium,8.7,28.5
2567,25,Strength,106,266,139,Low,5,28.5
2568,20,Yoga,110,178,176,Medium,8.2,28.5
2569,44,Running,50,823,101,Medium,4.9,28.5
2570,18,Strength,86,955,106,Low,6.9,28.5
2571,54,Cardio,34,652,82,Medium,4.4,28.5
2572,20,Cycling,24,327,86,High,5.1,28.5
2573,26,Yoga,63,448,154,Low,7.9,28.5
2574,21,HIIT,110,322,131,Medium,5.9,28.5
2575,59,HIIT,41,843,131,Low,7,28.5
2576,26,HIIT,65,569,84,Medium,4.1,28.5
2577,19,HIIT,14,628,99,Medium,8.8,28.5
2578,32,HIIT,105,253,127,High,7.8,28.5
2579,37,Yoga,69,106,172,Medium,8.3,28.5
2580,50,Cardio,70,687,172,Medium,5.8,28.5
2581,44,HIIT,84,264,132,Low,8,28.5
2582,40,HIIT,33,888,123,Medium,5.8,28.5
2583,50,Cycling,109,748,99,Low,6.4,28.5
2584,27,Strength,102,634,151,Low,5.6,28.5
2585,44,Strength,92,612,83,Low,6.5,28.5
2586,50,HIIT,92,270,97,Low,7.7,28.5
2587,45,Running,58,926,123,High,5.9,28.5
2588,29,Running,54,151,143,Medium,6.2,28.5
2589,25,Running,90,847,120,Low,9.5,28.5
2590,30,Yoga,80,426,159,High,7.9,28.5
2591,40,Cycling,106,791,161,High,7.2,28.5
2592,31,Cardio,36,476,160,High,4.5,28.5
2593,54,Strength,118,387,129,High,7.7,28.5
2594,23,Cycling,106,517,126,Low,10,28.5
2595,29,Running,54,452,92,Medium,4.2,28.5
2596,28,Cardio,119,304,140,Low,4.5,28.5
2597,48,Running,117,217,101,Low,4.3,28.5
2598,28,Cycling,81,509,83,Medium,6.3,28.5
2599,45,Cardio,54,849,138,High,9.9,28.5
2600,32,HIIT,109,628,137,Low,8.4,28.5
2601,21,Strength,98,214,165,Medium,6.7,28.5
2602,23,Cardio,105,669,116,Medium,7.7,28.5
2603,25,HIIT,63,256,90,High,8,28.5
2604,30,Strength,55,127,127,Low,7.6,28.5
2605,27,Cardio,82,622,113,Low,4.8,28.5
2606,54,Strength,94,194,172,High,4,28.5
2607,18,Yoga,40,441,111,Medium,4.1,28.5
2608,18,Strength,72,654,108,High,8.7,28.5
2609,38,Yoga,67,812,85,Low,4.3,28.5
2610,42,Yoga,52,981,161,High,9.9,28.5
2611,36,Yoga,15,969,169,Low,7.5,28.5
2612,51,Cardio,10,738,124,Medium,5.1,28.5
2613,26,Cardio,20,605,170,Medium,8,28.5
2614,35,Yoga,82,569,87,Low,5.1,28.5
2615,48,Running,108,345,101,Medium,8.3,28.5
2616,53,Cardio,118,594,167,High,7.5,28.5
2617,51,HIIT,69,404,107,Medium,8.5,28.5
2618,43,Strength,67,105,90,High,7.4,28.5
2619,38,Cardio,58,816,103,Medium,9.7,28.5
2620,46,Strength,61,254,152,High,4.9,28.5
2621,32,Strength,67,797,162,Medium,8.9,28.5
2622,24,Yoga,36,460,106,High,6.7,28.5
2623,37,HIIT,111,158,160,Low,7.8,28.5
2624,39,Cardio,57,420,166,Medium,6.4,28.5
2625,33,Strength,44,740,84,Low,4.3,28.5
2626,18,Yoga,60,755,86,High,4.9,28.5
2627,20,Strength,26,369,86,Low,6.5,28.5
2628,35,Cycling,64,906,112,High,6.5,28.5
2629,42,Running,20,246,139,High,5.8,28.5
2630,21,HIIT,107,136,151,Medium,6.5,28.5
2631,42,HIIT,80,931,118,Medium,6.2,28.5
2632,47,Cycling,43,254,97,Low,6.8,28.5
2633,42,Cardio,14,325,110,High,7.9,28.5
2634,43,Yoga,81,200,82,High,7.1,28.5
2635,45,Running,92,698,87,High,5.1,28.5
2636,23,Cardio,48,214,159,High,6.4,28.5
2637,20,Cycling,78,544,127,Low,9.1,28.5
2638,55,HIIT,100,145,136,High,8.4,28.5
2639,52,Cycling,36,538,119,Low,7.9,28.5
2640,19,Cycling,15,216,109,High,5,28.5
2641,43,Cardio,112,665,100,High,8.1,28.5
2642,46,Cycling,40,837,135,High,8.2,28.5
2643,41,Running,64,873,135,Low,7.4,28.5
2644,35,Cardio,21,228,100,High,8.7,28.5
2645,46,Strength,88,230,164,Low,7.6,28.5
2646,19,HIIT,37,549,170,High,7.4,28.5
2647,25,Running,119,412,129,Low,6.6,28.5
2648,32,Strength,29,678,95,Medium,5.7,28.5
2649,47,Yoga,35,603,140,High,6.3,28.5
2650,18,Cycling,59,264,133,Low,4.3,28.5
2651,38,Cardio,50,848,126,Low,7.1,28.5
2652,18,Cycling,11,841,122,Medium,8.6,28.5
2653,22,Cardio,10,642,177,Low,5.9,28.5
2654,26,Yoga,12,168,135,Medium,8.7,28.5
2655,53,Running,37,559,142,Low,4.7,28.5
2656,30,Running,68,983,121,Low,9.1,28.5
2657,19,Running,64,147,111,Medium,8.4,28.5
2658,34,Strength,85,923,132,Medium,4.9,28.5
2659,44,HIIT,119,964,124,High,8.5,28.5
2660,49,HIIT,98,800,149,Medium,9.5,28.5
2661,32,Cardio,37,251,150,High,9,28.5
2662,58,Strength,33,702,113,High,5.9,28.5
2663,24,Strength,79,386,111,High,7.1,28.5
2664,47,Strength,62,861,94,Medium,6.8,28.5
2665,45,Running,105,262,113,High,6.4,28.5
2666,56,Running,20,868,119,High,8,28.5
2667,27,Cycling,15,616,109,Low,6.7,28.5
2668,46,Yoga,53,378,125,Medium,5.2,28.5
2669,39,HIIT,29,387,95,Low,8,28.5
2670,55,Strength,17,660,152,High,4.1,28.5
2671,34,Running,60,445,129,Medium,6.1,28.5
2672,40,Yoga,85,605,110,Medium,5.2,28.5
2673,42,Yoga,102,796,140,High,6.3,28.5
2674,46,Strength,98,211,115,Medium,5.5,28.5
2675,31,Yoga,89,978,123,High,8.2,28.5
2676,51,Cardio,62,278,161,Medium,8.7,28.5
2677,53,Yoga,69,977,143,Low,7.4,28.5
2678,59,Cycling,27,271,107,Medium,5.9,28.5
2679,37,HIIT,96,744,85,Low,7.9,28.5
2680,47,Cardio,67,819,116,High,8.1,28.5
2681,48,Cycling,51,187,136,High,5.7,28.5
2682,59,HIIT,49,804,134,Medium,7.8,28.5
2683,50,Running,113,155,152,Low,5,28.5
2684,51,Strength,106,401,155,High,5.1,28.5
2685,59,Strength,55,897,150,Low,7.7,28.5
2686,20,Running,63,758,103,High,6.4,28.5
2687,42,Cycling,72,183,130,Medium,9,28.5
2688,28,Strength,42,316,169,Low,5.2,28.5
2689,19,Running,53,323,162,High,7.8,28.5
2690,52,Running,93,111,111,Medium,9.1,28.5
2691,37,Cycling,41,632,124,High,8,28.5
2692,21,Cycling,114,502,143,Medium,8,28.5
2693,46,Cardio,96,204,153,Low,7.7,28.5
2694,55,Yoga,88,494,88,Low,6.8,28.5
2695,25,Running,104,489,173,Low,5.7,28.5
2696,39,Running,117,963,173,Low,6,28.5
2697,27,Running,50,549,114,Low,7.2,28.5
2698,46,HIIT,82,909,92,Medium,9.2,28.5
2699,43,Cycling,94,846,137,Medium,8.6,28.5
2700,41,Cycling,54,963,112,High,4.4,28.5
2701,37,Running,65,851,148,Low,8.7,28.5
2702,45,Cycling,56,185,172,High,6.5,28.5
2703,24,Cardio,33,746,163,High,7.4,28.5
2704,21,Running,17,454,129,High,5.3,28.5
2705,59,HIIT,13,608,176,Medium,9.6,28.5
2706,25,Strength,57,660,103,Medium,7.3,28.5
2707,38,Yoga,11,584,167,Medium,5.1,28.5
2708,31,Cardio,43,776,108,Medium,5.3,28.5
2709,31,Strength,51,298,128,Medium,9.3,28.5
2710,53,Strength,92,660,152,Low,9,28.5
2711,55,Cardio,51,996,131,High,7.3,28.5
2712,33,Strength,87,533,177,Medium,4.9,28.5
2713,57,Running,119,948,112,High,8.6,28.5
2714,37,Strength,69,629,95,Low,6.9,28.5
2715,35,Yoga,11,828,167,Low,6,28.5
2716,39,Running,17,927,85,Medium,6.6,28.5
2717,57,Cycling,62,184,166,High,5.9,28.5
2718,32,HIIT,93,181,89,Low,8.8,28.5
2719,57,Yoga,26,182,95,Medium,10,28.5
2720,57,HIIT,73,105,94,Low,10,28.5
2721,48,Cardio,70,120,179,Low,8.3,28.5
2722,38,Yoga,54,246,94,Medium,8.8,28.5
2723,24,Cardio,35,207,174,Medium,8.6,28.5
2724,44,HIIT,54,761,95,Medium,8.4,28.5
2725,27,HIIT,68,729,118,Low,6.9,28.5
2726,39,HIIT,92,111,145,Medium,9.6,28.5
2727,53,Yoga,82,498,135,Low,6.5,28.5
2728,18,Running,61,930,94,Low,4.9,28.5
2729,51,Yoga,69,523,136,Medium,4.8,28.5
2730,52,Cardio,29,762,115,Medium,5.5,28.5
2731,43,HIIT,56,810,154,Low,6.8,28.5
2732,34,Yoga,36,585,134,Medium,9.7,28.5
2733,24,Strength,15,890,157,Medium,4.4,28.5
2734,33,Strength,62,917,152,High,5.5,28.5
2735,23,Running,22,457,125,Low,7.6,28.5
2736,38,HIIT,89,444,107,Medium,4.9,28.5
2737,59,Cardio,103,382,105,High,9.4,28.5
2738,38,Running,109,303,177,Medium,9.2,28.5
2739,25,Cycling,49,191,119,Low,6.9,28.5
2740,29,HIIT,45,198,103,High,7.7,28.5
2741,30,Strength,13,492,154,High,9.7,28.5
2742,48,Running,82,211,127,High,8.5,28.5
2743,18,Running,80,501,82,Low,5.3,28.5
2744,43,Cardio,97,805,131,Low,6,28.5
2745,53,Yoga,85,122,132,Medium,6,28.5
2746,54,Cardio,93,517,121,Low,6.9,28.5
2747,33,Yoga,57,308,115,Medium,8.3,28.5
2748,22,Yoga,117,836,150,High,5.3,28.5
2749,33,Cycling,88,122,171,Low,9.3,28.5
2750,57,Running,59,511,174,Low,4.7,28.5
2751,54,HIIT,54,734,89,Low,4.3,28.5
2752,18,Cardio,74,627,122,Low,6.2,28.5
2753,50,Strength,14,632,84,High,8.1,28.5
2754,32,Yoga,80,987,120,High,9.6,28.5
2755,21,Cardio,64,864,118,High,5.3,28.5
2756,34,Yoga,18,928,173,High,4.1,28.5
2757,35,Strength,100,378,138,High,6.2,28.5
2758,35,Cycling,26,558,100,High,5.6,28.5
2759,37,Cycling,101,237,143,Low,8.4,28.5
2760,56,HIIT,45,445,154,Low,9.6,28.5
2761,20,Cycling,51,819,147,Low,7,28.5
2762,26,HIIT,83,577,108,Low,7.4,28.5
2763,40,Yoga,74,733,128,Low,6.9,28.5
2764,21,Cycling,13,289,82,Low,8.6,28.5
2765,52,Yoga,112,740,95,Low,4.3,28.5
2766,44,Cardio,55,514,170,High,5.1,28.5
2767,48,Cardio,89,609,104,Medium,7.4,28.5
2768,32,HIIT,15,263,106,High,9,28.5
2769,53,HIIT,108,910,152,Medium,8.4,28.5
2770,46,Cardio,73,478,80,High,5.1,28.5
2771,19,Running,33,851,144,High,4.5,28.5
2772,28,Yoga,36,465,176,Low,5,28.5
2773,19,Cycling,54,551,107,High,6.4,28.5
2774,35,Yoga,70,444,104,Medium,6.6,28.5
2775,36,Strength,85,875,107,Medium,8.6,28.5
2776,35,Yoga,10,621,80,Low,8.6,28.5
2777,30,Cardio,79,157,97,High,8.7,28.5
2778,24,Cardio,96,783,144,Medium,6.1,28.5
2779,32,Cardio,34,206,164,Medium,8.6,28.5
2780,41,Running,115,592,105,Medium,8.5,28.5
2781,54,Yoga,65,384,171,High,8.3,28.5
2782,45,Cycling,22,849,177,Low,5.3,28.5
2783,54,Running,20,782,137,Medium,4.9,28.5
2784,45,Running,19,380,162,Low,7.8,28.5
2785,18,HIIT,81,853,169,High,6.1,28.5
2786,46,Cardio,113,226,102,Low,5.4,28.5
2787,59,Yoga,111,995,97,High,6.2,28.5
2788,20,Yoga,86,268,143,Medium,4.9,28.5
2789,42,Cardio,40,866,100,Medium,6.2,28.5
2790,29,Running,34,869,167,High,4.8,28.5
2791,35,Strength,82,498,82,High,5.9,28.5
2792,21,Running,45,549,178,Low,6.4,28.5
2793,53,Yoga,101,326,171,High,7.7,28.5
2794,24,Cycling,116,696,104,Medium,9.4,28.5
2795,58,Strength,56,981,179,Low,9.1,28.5
2796,51,Cycling,61,663,171,High,8.2,28.5
2797,19,Running,89,593,130,Low,9.4,28.5
2798,54,Running,117,183,133,High,7.8,28.5
2799,50,Cycling,22,204,130,High,6.5,28.5
2800,25,Cycling,85,982,162,High,6.2,28.5
2801,49,Cycling,104,623,148,High,7.6,28.5
2802,59,Cardio,103,681,107,High,9.4,28.5
2803,18,Strength,101,371,81,High,6.9,28.5
2804,39,Cardio,21,600,160,Low,5.1,28.5
2805,34,HIIT,89,314,129,Low,4.8,28.5
2806,44,Strength,56,484,167,Medium,6.8,28.5
2807,38,Cardio,113,950,151,Medium,7.4,28.5
2808,46,Cardio,119,214,110,Medium,8.5,28.5
2809,55,Yoga,44,764,109,Medium,4.5,28.5
2810,41,Running,37,900,168,Medium,7.7,28.5
2811,25,Running,86,896,158,Low,4.2,28.5
2812,54,Running,77,879,99,High,4.7,28.5
2813,34,Yoga,10,235,122,Medium,7.2,28.5
2814,28,Running,96,731,152,High,4.1,28.5
2815,41,HIIT,43,295,123,Medium,7.1,28.5
2816,56,Yoga,93,235,81,Medium,4.2,28.5
2817,35,Cardio,68,294,83,Medium,7,28.5
2818,18,Cardio,75,514,132,Medium,8.8,28.5
2819,25,Running,51,286,154,Low,7.6,28.5
2820,54,Cycling,68,257,156,Medium,6.6,28.5
2821,23,HIIT,102,902,157,High,8,28.5
2822,55,Strength,15,704,131,Low,8.7,28.5
2823,39,Yoga,62,779,128,High,8.1,28.5
2824,59,Cardio,41,647,136,Medium,8.5,28.5
2825,45,Strength,48,448,132,High,8.5,28.5
2826,57,HIIT,69,633,172,High,9.8,28.5
2827,42,Running,45,658,141,High,6.9,28.5
2828,31,HIIT,30,220,108,Medium,7,28.5
2829,20,Running,90,925,81,Low,4.3,28.5
2830,44,Strength,101,579,173,Medium,10,28.5
2831,59,HIIT,51,181,111,High,5.3,28.5
2832,45,Strength,54,535,137,Medium,4.6,28.5
2833,38,Cardio,66,623,171,High,8.4,28.5
2834,19,Cycling,89,508,99,Low,9.6,28.5
2835,46,Strength,104,988,117,Low,9.5,28.5
2836,47,Running,70,262,166,High,7.3,28.5
2837,28,Cycling,57,396,178,Medium,9.7,28.5
2838,33,Running,93,506,141,Medium,7.7,28.5
2839,47,Running,44,679,94,Medium,6,28.5
2840,51,Strength,87,661,172,Medium,9.1,28.5
2841,47,Cycling,66,170,129,Low,5.2,28.5
2842,44,HIIT,45,668,113,Medium,4.5,28.5
2843,30,Strength,67,477,134,Medium,9.4,28.5
2844,38,Running,71,430,118,High,5.4,28.5
2845,33,HIIT,45,700,93,High,9,28.5
2846,28,Yoga,52,129,122,Low,6,28.5
2847,18,Strength,61,803,121,Medium,7.8,28.5
2848,49,Cardio,29,732,166,Low,7,28.5
2849,35,HIIT,71,691,83,High,5.8,28.5
2850,50,Strength,117,153,144,High,7.2,28.5
2851,25,Yoga,102,494,148,High,8.3,28.5
2852,19,Cardio,31,977,148,Low,5.6,28.5
2853,25,Strength,67,428,85,High,4,28.5
2854,37,Yoga,51,117,132,Medium,8.4,28.5
2855,35,Yoga,10,895,141,High,9.3,28.5
2856,41,Cardio,53,321,148,Low,9.8,28.5
2857,56,Cardio,91,927,81,High,4.2,28.5
2858,42,HIIT,69,450,143,Medium,6.9,28.5
2859,51,Cycling,23,996,101,Medium,9.3,28.5
2860,40,Cardio,48,578,159,Medium,8.3,28.5
2861,56,Yoga,103,727,131,High,8.2,28.5
2862,48,Yoga,71,925,136,Low,5.5,28.5
2863,38,Cycling,13,590,100,Low,9.1,28.5
2864,29,Cycling,54,408,173,Medium,4.3,28.5
2865,34,Cycling,80,216,104,Low,5.5,28.5
2866,34,Running,77,990,167,High,9.1,28.5
2867,39,HIIT,78,652,164,Low,4.8,28.5
2868,46,Running,39,468,88,Low,7.4,28.5
2869,47,Cycling,67,796,164,High,7.1,28.5
2870,24,Running,16,290,152,High,9.1,28.5
2871,36,HIIT,64,104,162,Low,6.4,28.5
2872,31,HIIT,86,249,126,High,9.8,28.5
2873,46,Running,69,898,94,High,6.7,28.5
2874,40,Cycling,56,741,89,Medium,7.7,28.5
2875,53,Yoga,46,494,178,High,4.5,28.5
2876,42,HIIT,83,615,106,Low,6.1,28.5
2877,51,Cycling,84,162,100,High,6.8,28.5
2878,25,Cardio,79,602,161,Low,7.1,28.5
2879,26,HIIT,102,666,132,Low,4.5,28.5
2880,22,Cardio,90,349,164,Medium,7.4,28.5
2881,27,Cardio,56,750,119,Low,9.9,28.5
2882,59,Yoga,96,735,138,Medium,8.1,28.5
2883,42,HIIT,57,457,133,Low,5.8,28.5
2884,20,Running,64,373,116,Low,9.1,28.5
2885,29,HIIT,104,758,152,High,4.4,28.5
2886,22,Cardio,95,414,167,Low,7.9,28.5
2887,57,Running,94,170,169,High,5.4,28.5
2888,43,Running,53,787,142,Low,7.3,28.5
2889,57,Yoga,108,626,122,Low,4.5,28.5
2890,24,Cycling,75,413,150,Medium,5.9,28.5
2891,34,Yoga,17,570,141,Low,8.3,28.5
2892,20,Cardio,119,377,170,High,9.4,28.5
2893,22,Yoga,43,983,128,Medium,7.7,28.5
2894,37,HIIT,18,814,159,Low,9.1,28.5
2895,19,Strength,88,623,93,Medium,6.4,28.5
2896,27,Yoga,71,845,175,Low,4.7,28.5
2897,28,Cardio,113,998,101,Low,4.7,28.5
2898,32,Strength,101,579,130,High,4.2,28.5
2899,18,HIIT,69,745,153,Medium,7.4,28.5
2900,45,Strength,15,466,154,High,4.1,28.5
2901,37,HIIT,79,571,131,Medium,4.9,28.5
2902,40,Cycling,74,651,94,Low,4.6,28.5
2903,27,Yoga,34,748,117,Low,7.1,28.5
2904,49,HIIT,12,588,144,Low,6.7,28.5
2905,26,Cardio,41,215,140,Medium,6.7,28.5
2906,30,Strength,67,780,142,High,9.7,28.5
2907,27,HIIT,17,633,96,Low,5.8,28.5
2908,56,Yoga,13,264,155,High,5.8,28.5
2909,38,Yoga,41,578,177,Medium,6,28.5
2910,21,Strength,116,825,122,Medium,7,28.5
2911,24,Cycling,113,997,104,Low,7,28.5
2912,53,Yoga,93,885,170,High,7.9,28.5
2913,30,Cardio,37,674,86,Low,8.9,28.5
2914,24,Cardio,85,807,141,Low,4.7,28.5
2915,49,Cycling,38,864,124,High,5.5,28.5
2916,25,Yoga,117,788,134,High,8,28.5
2917,21,Running,91,513,164,Low,7.8,28.5
2918,19,Yoga,67,319,135,Medium,6.1,28.5
2919,29,Cycling,96,970,147,High,9.4,28.5
2920,28,Strength,58,744,152,High,6.9,28.5
2921,33,Cardio,81,847,86,Medium,5.7,28.5
2922,35,Cycling,18,175,90,Medium,8.7,28.5
2923,20,Running,94,134,85,Low,7.6,28.5
2924,52,Running,46,148,173,Medium,6.1,28.5
2925,56,Cardio,83,191,92,High,4.3,28.5
2926,51,HIIT,76,812,84,High,4.9,28.5
2927,24,Cardio,92,365,178,Low,7,28.5
2928,21,Strength,70,912,119,High,4.9,28.5
2929,38,Cardio,84,387,155,High,9,28.5
2930,54,Yoga,46,646,134,High,7.2,28.5
2931,22,Running,57,958,140,Medium,6.5,28.5
2932,41,Cardio,86,204,130,Medium,4.6,28.5
2933,32,Cycling,68,152,162,Medium,8.6,28.5
2934,29,Cardio,96,506,134,Medium,9.4,28.5
2935,18,Cardio,80,642,138,Low,8.8,28.5
2936,22,HIIT,102,973,169,Medium,8.6,28.5
2937,28,Yoga,102,680,106,Low,8.8,28.5
2938,40,Strength,32,179,174,Medium,7.2,28.5
2939,23,Cycling,105,407,177,High,9.8,28.5
2940,32,HIIT,26,431,135,High,6.8,28.5
2941,24,Cycling,93,825,169,High,7.7,28.5
2942,27,HIIT,82,234,163,High,9.9,28.5
2943,20,Strength,52,709,98,Medium,8.1,28.5
2944,48,Cardio,33,297,109,High,7.5,28.5
2945,57,Yoga,84,289,125,Low,6.7,28.5
2946,56,Yoga,93,221,144,High,6.6,28.5
2947,42,Yoga,100,239,179,Low,6.6,28.5
2948,30,Cycling,64,584,173,Medium,9.3,28.5
2949,20,Cardio,17,238,126,High,9.9,28.5
2950,39,Cardio,74,618,82,High,7.3,28.5
2951,18,Strength,95,359,89,Medium,8.5,28.5
2952,58,Cycling,90,172,141,Low,9.8,28.5
2953,55,Strength,112,757,171,Medium,5.4,28.5
2954,41,Yoga,21,410,154,High,7.1,28.5
2955,47,Yoga,118,599,93,High,8,28.5
2956,48,HIIT,79,204,170,High,8.7,28.5
2957,18,Cycling,107,181,114,Low,9.6,28.5
2958,25,Yoga,118,947,88,Low,5.6,28.5
2959,18,Running,19,670,123,High,8.3,28.5
2960,49,Cycling,114,666,90,Low,5.6,28.5
2961,30,Strength,73,541,101,Medium,4.7,28.5
2962,41,Strength,13,864,150,High,6.7,28.5
2963,19,Cycling,104,537,111,Low,5.5,28.5
2964,31,Strength,99,782,96,High,6.1,28.5
2965,42,Cycling,13,262,110,Medium,7.2,28.5
2966,21,Running,59,168,119,Medium,8.6,28.5
2967,23,Running,67,529,168,Medium,7.3,28.5
2968,52,HIIT,58,393,174,Medium,8.3,28.5
2969,56,Cycling,38,870,138,High,4.3,28.5
2970,18,Running,97,437,176,Low,5.7,28.5
2971,19,Yoga,115,438,167,High,4.8,28.5
2972,52,Cardio,89,821,155,High,8.2,28.5
2973,48,Cycling,17,432,156,High,5.3,28.5
2974,21,Yoga,45,474,84,High,5.1,28.5
2975,47,Running,20,458,118,High,8.4,28.5
2976,40,HIIT,33,220,146,Medium,6.7,28.5
2977,33,Yoga,23,955,157,Low,5.4,28.5
2978,20,Running,100,764,159,Low,6.6,28.5
2979,37,Yoga,94,960,123,Low,8.4,28.5
2980,39,Running,114,298,118,High,4.3,28.5
2981,19,Yoga,91,436,133,Low,9.9,28.5
2982,50,HIIT,54,930,123,Medium,8.7,28.5
2983,44,HIIT,75,332,172,Low,6.7,28.5
2984,59,Running,106,623,89,Low,5,28.5
2985,31,Running,81,513,112,Low,6,28.5
2986,21,Yoga,26,460,81,Medium,8.5,28.5
2987,27,HIIT,59,409,161,High,8.7,28.5
2988,43,Running,76,763,170,Low,4.9,28.5
2989,29,Strength,49,562,148,Low,5,28.5
2990,50,HIIT,72,755,138,Low,8.7,28.5
2991,48,Strength,34,328,169,High,4.5,28.5
2992,20,Yoga,52,573,115,Medium,8,28.5
2993,33,HIIT,101,845,99,Low,7.5,28.5
2994,37,Cardio,84,865,138,High,9.3,28.5
2995,55,Cardio,89,837,133,Medium,7.7,28.5
2996,48,Yoga,58,782,119,High,7.5,28.5
2997,55,HIIT,94,463,113,Low,4,28.5
